"ip","time","path","useragent","source"
"172.70.93.76","2026-05-15T00:01:08Z","/wp-content/plugins/js_composer/include/classes/vendors/plugins/test.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:13Z","/wp-content/plugins/revslider/admin/assets/js/plugins/maintenance.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:18Z","/wp-content/plugins/contact-form-7/includes/js/jquery-ui/themes/wp-mail.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:23Z","/wp-content/plugins/sitepress-multilingual-cms/classes/plugins/wp-blog-header.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:28Z","/wp-content/plugins/updraftplus/includes/jstree/themes/wp-activate.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:33Z","/wp-content/plugins/wp-blog-header.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:38Z","/wp-content/plugins/elementor/assets/lib/pickr/themes/wp-blog-header.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:43Z","/wp-content/plugins/contact-form-7/uoyaugar.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:48Z","/wp-content/plugins/check-email/config.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:53Z","/wp-content/plugins/file-manager-advanced/config.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:01:58Z","/wp-content/plugins/autoload_classmap.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:02:03Z","/wp-content/plugins/elementor/lndex.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:02:08Z","/wp-content/plugins/wordpress-seo/wp-seo-trigger-table.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:02:13Z","/wp-content/plugins/star-addons-for-elementor/includes/class-star-addons-uploads.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:02:18Z","/wp-content/plugins/contact-form-7-honeypot/includes/rest-api/wp-admin/config.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:02:23Z","/wp-content/plugins/js_composer/include/classes/vendors/plugins/panel.php","Go-http-client/1.1","plugin_php"
"172.70.93.76","2026-05-15T00:02:28Z","/wp-content/plugins/the-events-calendar/build/css/integrations/plugins/options.php","Go-http-client/1.1","plugin_php"
